zipcode,GEOID10,latitude,longitude
49612,49612,44.87132943,-85.2424262
22039,22039,38.75267097,-77.3175107
49613,49613,44.49980399,-86.2099126
22041,22041,38.84805521,-77.1419633
49614,49614,44.43875027,-86.1164451
43140,43140,39.88298979,-83.4299748
43142,43142,39.59337431,-83.5874951
22042,22042,38.87760176,-77.2131171
22042,22042,38.86441902,-77.195522
37148,37148,36.573943,-86.5018083
37149,37149,35.80403537,-86.1928151
49615,49615,44.97084386,-85.2064136
22043,22043,38.90030761,-77.1973598
43143,43143,39.71674316,-83.2939625
43144,43144,39.52847237,-82.1921136
22044,22044,38.85977085,-77.1554536
22044,22044,38.85290339,-77.1738117
49616,49616,44.57438748,-86.0809986
44044,44044,41.26675039,-82.0402699
44045,44045,41.74628484,-81.2836401
23306,23306,37.57010128,-75.876146
44046,44046,41.54270674,-81.0693759
23307,23307,37.43365747,-75.8730726
23308,23308,37.80873311,-75.5469758
23308,23308,37.84739406,-75.6893778
44047,44047,41.71894419,-80.7388973
44048,44048,41.84623088,-80.6455712
44049,44049,41.26630112,-82.3053368
6232,6232,41.73312005,-72.3760355
6234,6234,41.78939553,-71.9526805
6235,6235,41.79292273,-72.1274991
6237,6237,41.69421014,-72.3072662
6238,6238,41.78308964,-72.339559
6239,6239,41.79151186,-71.85658
6241,6241,41.8563242,-71.8484167
6242,6242,41.89311727,-72.0952021
6243,6243,41.84523222,-71.802646
6247,6247,41.76708257,-72.0662264
6248,6248,41.68491481,-72.4057527
6249,6249,41.63128156,-72.2401751
6250,6250,41.76143016,-72.253907
6250,6250,41.77339056,-72.1970516
6254,6254,41.6152812,-72.1432093
85335,85335,33.59193244,-112.326641
85336,85336,32.54530082,-114.789446
91326,91326,34.28046679,-118.55758
91330,91330,34.24761298,-118.526082
91331,91331,34.25561676,-118.420783
85337,85337,32.95961897,-112.703351
91335,91335,34.20105285,-118.54068
91340,91340,34.28668761,-118.435078
85338,85338,33.37352855,-112.407935
91342,91342,34.31515139,-118.385101
85339,85339,33.23771064,-112.160818
91343,91343,34.2382832,-118.480681
75216,75216,32.71162063,-96.7836594
80537,80537,40.37543098,-105.182964
70548,70548,29.80159571,-92.4071656
70549,70549,30.07157234,-92.8029576
70550,70550,30.5185945,-92.1876567
70552,70552,30.0667697,-91.6905648
75217,75217,32.71215253,-96.6811823
70554,70554,30.62251455,-92.4793471
80538,80538,40.47884391,-105.173987
75218,75218,32.841494,-96.7023495
70555,70555,30.08122072,-92.1455737
70556,70556,30.19385522,-92.559728
70558,70558,30.10052501,-92.0757592
80540,80540,40.22083149,-105.254429
80540,80540,40.24189051,-105.38336
75219,75219,32.78839493,-96.8096514
75219,75219,32.81216192,-96.8129453
70559,70559,30.12479573,-92.5045735
80542,80542,40.20769949,-104.937442
80542,80542,40.23535252,-105.000791
80543,80543,40.34565075,-104.851434
80544,80544,40.10368947,-105.170338
80544,80544,40.10236567,-105.173927
75220,75220,32.86667616,-96.8761794
80545,80545,40.8659443,-105.689291
80546,80546,40.52524191,-104.849695
75223,75223,32.79224415,-96.7440024
80547,80547,40.50370387,-104.955789
80547,80547,40.53084459,-104.965746
75224,75224,32.69969067,-96.8218642
75224,75224,32.71108291,-96.8391666
75224,75224,32.70991357,-96.8623548
80549,80549,40.85318678,-105.045525
70560,70560,29.92011981,-91.8702131
19549,19549,40.58457406,-76.0209857
19550,19550,40.45573769,-76.250719
19551,19551,40.35955345,-76.1405242
19554,19554,40.51287675,-76.1037345
19555,19555,40.49394283,-75.9513412
19559,19559,40.49847326,-76.1799736
19559,19559,40.4915521,-76.18438
19560,19560,40.37870986,-75.8960844
19560,19560,40.40360956,-75.8942877
19562,19562,40.5049851,-75.7023291
19564,19564,40.52150761,-75.8744513
19565,19565,40.34286159,-76.0864053
19567,19567,40.39341091,-76.2116166
45326,45326,40.14270529,-84.0928824
45327,45327,39.63252026,-84.3998512
45328,45328,40.1161263,-84.4966644
45330,45330,39.64832684,-84.5281538
45331,45331,40.09787025,-84.6462609
45332,45332,39.99699448,-84.7866461
45333,45333,40.24760025,-84.3328068
45334,45334,40.44538101,-84.0443023
45335,45335,39.63030608,-83.7338178
45336,45336,40.44015769,-84.2613751
45337,45337,39.97993334,-84.4205736
45338,45338,39.84997464,-84.5435858
45339,45339,40.00916337,-84.3424423
45340,45340,40.33684747,-84.0578496
45340,45340,40.37230994,-84.0472981
45341,45341,39.87670917,-84.0232968
45342,45342,39.62983103,-84.2763513
45344,45344,39.87032402,-84.0541316
45344,45344,39.95664339,-84.0094311
45345,45345,39.73787183,-84.4074558
45346,45346,39.98076391,-84.7113158
45347,45347,39.8823295,-84.7626541
45348,45348,40.32805802,-84.6519507
45349,45349,39.98911077,-83.941354
45350,45350,40.32441355,-84.5736822
17097,17097,40.58009846,-76.6774272
17098,17098,40.58895738,-76.6323271
17099,17099,40.64894073,-77.5624468
17099,17099,40.64496744,-77.5763983
17101,17101,40.25914927,-76.8876416
17102,17102,40.27150778,-76.8967271
17103,17103,40.2759645,-76.866333
17104,17104,40.25494444,-76.8625195
17109,17109,40.2899486,-76.824299
17110,17110,40.32924104,-76.8370562
17110,17110,40.31558781,-76.8856059
17111,17111,40.26894964,-76.7848822
17112,17112,40.37311152,-76.7764764
17113,17113,40.22552404,-76.8274951
17120,17120,40.26518557,-76.8828046
17201,17201,39.96106333,-77.6561727
17202,17202,39.88523267,-77.5394406
17202,17202,39.92236268,-77.681179
17210,17210,40.19636451,-77.6612369
17211,17211,39.7526673,-78.4070367
17212,17212,39.83806918,-78.1083868
17212,17212,39.81222803,-78.0636956
17213,17213,40.25360422,-77.7705983
17214,17214,39.74793676,-77.4712176
17215,17215,40.0778127,-77.8939763
17217,17217,40.23862644,-77.7215639
17219,17219,40.23129193,-77.6855999
17220,17220,40.18486749,-77.7411272
17221,17221,40.06661639,-77.8167137
17222,17222,39.89528471,-77.4922625
17223,17223,40.07798937,-77.9532124
17224,17224,39.96796779,-77.8974617
17225,17225,39.78641384,-77.7593323
17228,17228,39.98711045,-78.0933526
17229,17229,40.07830816,-78.0113281
4623,4623,44.72802603,-67.7282061
4624,4624,44.42109915,-67.9802517
4625,4625,44.25984871,-68.2624256
4626,4626,44.67052146,-67.231485
4627,4627,44.21611666,-68.6238858
4628,4628,44.87150136,-67.2699083
4629,4629,44.4213785,-68.5069251
4629,4629,44.43503165,-68.5282136
4630,4630,44.83723441,-67.4582974
4631,4631,44.91420043,-67.0109901
4634,4634,44.64893479,-68.2203386
4635,4635,44.15824484,-68.2461408
4635,4635,44.15083085,-68.3596534
4637,4637,45.19615359,-67.8075996
4640,4640,44.52860531,-68.2928673
4642,4642,44.3340127,-68.8041572
4643,4643,44.54906129,-67.8061971
4644,4644,44.41383532,-68.2520761
4645,4645,44.063767,-68.6180441
98239,98239,48.19013794,-122.665684
98240,98240,48.94730099,-122.621389
98241,98241,48.22369682,-121.327664
98243,98243,48.61506221,-123.009221
98244,98244,48.80010173,-121.954437
83401,83401,43.52159879,-111.931368
83401,83401,43.53159386,-111.935314
83401,83401,43.55176328,-111.891884
98245,98245,48.66451664,-122.90626
98247,98247,48.90798361,-122.322505
98248,98248,48.86543233,-122.620563
98249,98249,48.01278178,-122.542421
98250,98250,48.75885193,-122.899303
98250,98250,48.55711971,-123.087772
83402,83402,43.53152369,-112.154522
98251,98251,47.90265109,-121.545318
98252,98252,48.07309771,-121.689532
98253,98253,48.08832205,-122.575201
98255,98255,48.52214726,-121.98941
98256,98256,47.83002563,-121.430417
98257,98257,48.38663459,-122.541343
98257,98257,48.38340692,-122.542665
98257,98257,48.4159496,-122.510551
78501,78501,26.21580761,-98.2391701
78503,78503,26.16531455,-98.2476875
78504,78504,26.27196941,-98.2365694
78516,78516,26.14576787,-98.1193742
78520,78520,25.96359627,-97.5503378
78521,78521,25.95142774,-97.31974
78526,78526,25.99102713,-97.4394101
78535,78535,26.25429599,-97.7427288
78536,78536,26.64928551,-98.4511244
78537,78537,26.16187156,-98.0567063
78538,78538,26.37274335,-97.978202
78539,78539,26.27918588,-98.1832286
78541,78541,26.44808762,-98.2842564
78542,78542,26.45196868,-98.0843278
78543,78543,26.29737506,-97.9999741
78545,78545,26.590394,-99.1181115
78548,78548,26.27078075,-98.6545416
78549,78549,26.46089331,-98.0337166
78550,78550,26.25013913,-97.7336035
78550,78550,26.25666341,-97.6666524
78552,78552,26.19513559,-97.7502518
78557,78557,26.10690082,-98.2433985
78558,78558,26.29963225,-98.0352637
78559,78559,26.14829289,-97.8313791
78560,78560,26.24618769,-98.4943589
24935,24935,37.56079198,-80.8111177
24938,24938,37.91587363,-80.3781999
24941,24941,37.59449784,-80.354482
24944,24944,38.38966329,-79.7836875
24945,24945,37.5426952,-80.6847601
24946,24946,38.18501023,-80.2663165
24951,24951,37.48120363,-80.6364757
24954,24954,38.22326341,-80.0430713
24957,24957,37.87651002,-80.4191751
24962,24962,37.66205081,-80.7201985
24963,24963,37.43602332,-80.769351
24966,24966,38.06976169,-80.3749919
14094,14094,43.16017821,-78.7009123
14098,14098,43.33437181,-78.3806149
14101,14101,42.38955388,-78.543554
14102,14102,42.86245518,-78.556275
14102,14102,42.8354592,-78.5570003
14103,14103,43.21224689,-78.3766525
14105,14105,43.19784102,-78.4839508
14108,14108,43.26334174,-78.7269413
14109,14109,43.13795229,-79.0341342
14111,14111,42.58253937,-78.9008171
63019,63019,38.22856704,-90.3766562
63019,63019,38.24589555,-90.396418
63020,63020,38.10678094,-90.5619778
63021,63021,38.56877883,-90.5464912
63023,63023,38.2692731,-90.7131944
63025,63025,38.49051072,-90.6193389
63026,63026,38.50279779,-90.4603046
63028,63028,38.14639379,-90.3956633
63030,63030,38.1277965,-90.7452578
63031,63031,38.81194384,-90.3530138
63033,63033,38.79560316,-90.2771881
63034,63034,38.84809358,-90.2887882
63036,63036,37.98043985,-90.3760859
63037,63037,38.42750216,-91.3158956
63038,63038,38.58138234,-90.6721666
63039,63039,38.49478068,-90.8385279
63040,63040,38.57294535,-90.6350408
63041,63041,38.25104334,-90.7901207
63042,63042,38.78575587,-90.3862131
63043,63043,38.72928977,-90.4620871
63044,63044,38.76983489,-90.4289648
63045,63045,38.76891088,-90.4662556
63047,63047,38.19550045,-90.4874166
99721,99721,68.15447389,-151.709773
99722,99722,68.09544242,-145.61019
99723,99723,71.27398837,-156.745331
99724,99724,66.38313808,-147.321652
99726,99726,67.11839272,-152.156825
99727,99727,65.97592669,-161.138579
99729,99729,63.07097174,-146.620104
99729,99729,63.04219619,-147.262538
99729,99729,63.18499384,-147.798277
99729,99729,63.19259202,-149.166204
99730,99730,65.61510142,-145.251294
99732,99732,64.07169318,-142.006469
99733,99733,65.79283026,-144.18283
99734,99734,70.40821138,-149.086715
99736,99736,66.08495228,-162.761503
99737,99737,63.00248639,-145.724978
99737,99737,63.86057445,-145.020564
99738,99738,65.20899553,-142.183126
99739,99739,64.96617375,-162.544793
99740,99740,67.53440869,-143.745075
99741,99741,64.73879154,-156.85895
99742,99742,63.76156841,-171.715785
99743,99743,63.78380491,-150.128009
99744,99744,64.30628151,-149.180119
99745,99745,66.04305367,-154.247775
99746,99746,65.57281515,-158.119343
70632,70632,29.83782792,-93.0224239
80722,80722,40.50821955,-103.274942
75401,75401,33.18425008,-96.1195033
70633,70633,30.4220384,-93.3972773
80723,80723,40.3085044,-103.65804
80723,80723,40.14920395,-103.570362
80726,80726,40.90621103,-102.790945
75402,75402,33.06874763,-96.0853695
80727,80727,40.06028301,-102.503765
80728,80728,40.64497761,-102.873832
75407,75407,33.15087281,-96.487974
80729,80729,40.8793401,-104.264996
75409,75409,33.35196372,-96.5273402
80731,80731,40.59618306,-102.604105
80733,80733,40.37072165,-103.451883
75410,75410,32.79100338,-95.6345262
75411,75411,33.86338229,-95.4953751
75411,75411,33.86202347,-95.6495012
70634,70634,30.79390257,-93.239701
70637,70637,30.70432107,-92.9670475
70638,70638,30.85413768,-92.7972863
75412,75412,33.79982781,-95.1524221
75413,75413,33.44143996,-96.1791639
70639,70639,30.98469264,-93.4910757
80734,80734,40.51935249,-102.293588
70640,70640,30.37078865,-92.9071455
75414,75414,33.62338196,-96.4318211
75415,75415,33.45984129,-95.7512686
80735,80735,39.71559789,-102.272467
70643,70643,29.78829098,-92.789682
70644,70644,30.7915615,-92.943648
75416,75416,33.67816965,-95.3543863
80736,80736,40.81135855,-103.035516
23602,23602,37.11329502,-76.5177976
34119,34119,26.26656291,-81.7145757
23603,23603,37.19286058,-76.5663242
23604,23604,37.10265809,-76.5959527
23604,23604,37.10736161,-76.6012193
23604,23604,37.11170228,-76.6056881
23604,23604,37.12832634,-76.5857558
34120,34120,26.32343711,-81.5750973
54451,54451,45.19521969,-90.4055157
23605,23605,37.01812246,-76.435708
34134,34134,26.35500635,-81.828941
23606,23606,37.0641314,-76.519831
23607,23607,36.97189121,-76.4242768
34135,34135,26.35552836,-81.7519646
34137,34137,25.94098536,-81.3806638
54452,54452,45.20991474,-89.7685028
34138,34138,25.81586182,-81.3727289
54454,54454,44.60711416,-89.8849037
53549,53549,42.99113308,-88.7767608
61883,61883,40.03739362,-87.6415283
61884,61884,40.0906714,-88.4805816
53550,53550,42.55962528,-89.4934172
53551,53551,43.08160084,-88.9161111
53553,53553,42.90783783,-90.3021669
61910,61910,39.67437968,-88.2990755
53554,53554,42.9014785,-90.4506407
61911,61911,39.70325,-88.4698133
53555,53555,43.3215477,-89.5590803
61912,61912,39.52730765,-88.0350504
53556,53556,43.23810098,-90.2429696
53557,53557,43.34211715,-88.7987415
61913,61913,39.82755974,-88.4660928
53558,53558,43.00373596,-89.2827053
61914,61914,39.63541682,-88.7647588
53559,53559,43.16522137,-89.0799436
61917,61917,39.71420613,-87.8977061
63839,63839,36.04473626,-89.8135774
63841,63841,36.77336793,-89.9870298
58401,58401,46.88251221,-98.7640122
58402,58402,46.88034799,-98.6872046
58405,58405,46.91528439,-98.6995028
63845,63845,36.70986184,-89.323395
63846,63846,36.82184718,-89.8030668
48213,48213,42.39793082,-82.9952106
48214,48214,42.3650899,-82.9873631
48215,48215,42.37505253,-82.9543479
48216,48216,42.32652118,-83.078789
86324,86324,34.85458724,-112.124814
86325,86325,34.73457525,-111.897938
92324,92324,34.03146486,-117.28738
92325,92325,34.2432854,-117.281084
92327,92327,34.86294275,-116.862118
92328,92328,36.52896874,-116.870432
92332,92332,35.20599638,-115.149679
92332,92332,34.97585455,-115.317244
92332,92332,34.66801898,-115.473702
86326,86326,34.70002252,-112.023647
92333,92333,34.27124235,-116.948598
92333,92333,34.24523869,-116.97737
86327,86327,34.5713082,-112.104996
92335,92335,34.08717829,-117.465448
86329,86329,34.47162033,-112.225012
86331,86331,34.72685051,-112.143875
86332,86332,34.32055402,-112.633148
92336,92336,34.14653137,-117.463968
92337,92337,34.04980755,-117.470609
92338,92338,34.78276423,-116.190556
92339,92339,34.09365996,-116.936225
92341,92341,34.25615704,-117.090196
92341,92341,34.23387186,-117.064928
86333,86333,34.32831743,-112.081575
92342,92342,34.75819507,-117.349077
92342,92342,34.82478379,-117.466392
86334,86334,34.95115998,-112.545306
86335,86335,34.69418334,-111.682972
92344,92344,34.39115123,-117.405724
86336,86336,34.8939956,-111.874114
86337,86337,35.35562889,-113.02157
86338,86338,34.58180573,-112.753889
86343,86343,34.19332561,-112.295841
86351,86351,34.77853624,-111.785033
92345,92345,34.28372878,-117.395557
92345,92345,34.38222682,-117.309328
92346,92346,34.12429658,-117.179998
92347,92347,34.95448396,-117.222342
92352,92352,34.26062042,-117.201558
92354,92354,34.04977315,-117.251508
86401,86401,35.13281182,-113.703342
86403,86403,34.48143257,-114.348327
92356,92356,34.51072656,-116.89679
92358,92358,34.25928084,-117.520978
92359,92359,34.10154164,-116.992916
92359,92359,34.07550019,-117.097032
86404,86404,34.61886464,-114.306455
92363,92363,34.48994883,-114.449115
92363,92363,34.90497342,-114.666672
92364,92364,35.34052803,-115.426192
43145,43145,39.54682361,-83.3308507
43145,43145,39.56538995,-83.2574673
43145,43145,39.56240272,-83.3511079
37150,37150,36.54104387,-85.8135224
37151,37151,36.31758621,-86.0398862
59725,59725,45.08972998,-112.837795
37153,37153,35.76387953,-86.5539991
22046,22046,38.88713749,-77.1808517
49617,49617,44.64409921,-86.0325589
43146,43146,39.77434043,-83.1416395
49618,49618,44.29284378,-85.6023551
49619,49619,44.30261914,-85.9819018
22060,22060,38.70542179,-77.1563602
59727,59727,45.80307163,-112.808601
49620,49620,44.52135661,-85.6937949
22066,22066,39.00893733,-77.300293
59728,59728,46.51577824,-112.419876
43147,43147,39.89924309,-82.7421228
49621,49621,44.86631149,-85.7780608
43148,43148,39.81670315,-82.4995046
43149,43149,39.53833385,-82.5721384
49622,49622,45.04085821,-85.2533334
49622,49622,45.07735597,-85.2613576
43150,43150,39.77342346,-82.4077431
43150,43150,39.76622084,-82.4845501
43151,43151,39.73295195,-83.4764235
49623,49623,43.95198035,-85.6438891
49623,49623,43.90399561,-85.6841587
22730,22730,38.36736668,-78.1627549
22731,22731,38.3365641,-78.2573316
22732,22732,38.31463034,-78.1898843
49770,49770,45.34624033,-84.8950026
22733,22733,38.33043539,-78.0415618
49774,49774,46.16310941,-84.320949
22734,22734,38.5263112,-77.804083
49775,49775,45.77024805,-84.4611788
22735,22735,38.47749968,-78.1737502
44050,44050,41.24847,-82.1300961
23310,23310,37.25888019,-75.961737
23313,23313,37.20271589,-75.9452406
44052,44052,41.45699949,-82.1630435
23314,23314,36.96149085,-76.5209112
23315,23315,36.73868806,-76.842685
44053,44053,41.41040731,-82.1713475
44053,44053,41.42918949,-82.2342155
23316,23316,37.28086655,-75.9604771
23316,23316,37.29110019,-75.9724719
23316,23316,37.30633593,-75.9913297
